7912;SELİN AYÇİÇEK YAĞI 1 LT;empty;-;8690464010015;5.00;5.40;6.50;0;0;2019;0;8.00;8;SEL%C4%B0N%20AY%C3%87%C4%B0%C3%87EK%20YA%C4%9EI%201%20LT
7913;SELİN AYÇİÇEK YAĞI 5 LT;empty;-;8690464010152;22.00;23.76;25.99;0;0;2019;0;8.00;8;SEL%C4%B0N%20AY%C3%87%C4%B0%C3%87EK%20YA%C4%9EI%205%20LT
7914;SELİN KOLONYA;empty;-;8693239233664;12.50;13.50;17.95;0;0;2019;1;8.00;2;SEL%C4%B0N%20KOLONYA
7915;SELİN KOLONYA 200 ML;empty;-;8693239203353;3.25;3.51;4.25;0;0;2019;0;8.00;2;SEL%C4%B0N%20KOLONYA%20200%20ML
7916;SELİN KOLONYA 200 ML;empty;-;8693239233633;3.25;3.51;4.25;0;0;2019;0;8.00;2;SEL%C4%B0N%20KOLONYA%20200%20ML
7917;SELİN KOLONYA 420 ML;empty;-;8693239203360;5.00;5.40;6.50;0;0;2019;0;8.00;2;SEL%C4%B0N%20KOLONYA%20420%20ML
7918;SELİN KOLONYA SPREY 150 ML;empty;-;8693239203308;6.50;7.02;8.99;0;0;2019;0;8.00;2;SEL%C4%B0N%20KOLONYA%20SPREY%20150%20ML
7919;SELİN LİMON KOLANYASI 900 ML;empty;-;8690530999008;20.37;22.00;29.50;0;0;2019;35;8.00;4;SEL%C4%B0N%20L%C4%B0MON%20KOLANYASI%20900%20ML
7920;SELİN SIVI YAĞ 2 LT;empty;-;8690464010022;10.00;10.80;11.99;0;0;2019;0;8.00;8;SEL%C4%B0N%20SIVI%20YA%C4%9E%202%20LT
7921;SELİN SIVI YAĞ 500 ML;empty;-;8690464010077;4.00;4.32;4.99;0;0;2019;0;8.00;8;SEL%C4%B0N%20SIVI%20YA%C4%9E%20500%20ML
7922;SELİN SIZMA YAĞ 1000 ML;empty;-;8690464055016;16.00;16.16;17.99;0;0;2019;0;1.00;8;SEL%C4%B0N%20SIZMA%20YA%C4%9E%201000%20ML
7923;SELİN SIZMA YAĞ 500 ML;empty;-;8690464055078;8.50;8.59;9.99;0;0;2019;0;1.00;8;SEL%C4%B0N%20SIZMA%20YA%C4%9E%20500%20ML
7924;SELKO BANT;empty;-;8697641330096;0.40;0.47;0.75;0;0;2022;-24;18.00;7;SELKO%20BANT
7925;SELKO PARABANDI 10M;empty;-;8697644133007;0.33;0.39;0.75;0;0;2022;-16;18.00;7;SELKO%20PARABANDI%2010M
7926;SELKO PRİTT BÜYÜK;empty;-;8697641332014;1.50;1.77;2.50;0;0;2022;0;18.00;10;SELKO%20PR%C4%B0TT%20B%C3%9CY%C3%9CK
7927;SELKO SİLGİ KÜÇÜK;empty;-;6949029913448;0.70;0.83;1.00;0;0;2022;-2;18.00;10;SELKO%20S%C4%B0LG%C4%B0%20K%C3%9C%C3%87%C3%9CK
7928;SELKO SİLGİ SOFT BÜYÜK;empty;-;8697641331260;0.75;0.89;1.50;0;0;2022;-6;18.00;10;SELKO%20S%C4%B0LG%C4%B0%20SOFT%20B%C3%9CY%C3%9CK
7929;SELKO SOFT SİLGİ;empty;-;8697641331253;0.30;0.35;0.50;0;0;2022;54;18.00;4;SELKO%20SOFT%20S%C4%B0LG%C4%B0
7930;SELPAK DELUXE KAGIT HAVLU 12Lİ;empty;-;8690530028425;24.79;29.25;35.00;0;0;2024;0;18.00;4;SELPAK%20DELUXE%20KAGIT%20HAVLU%2012L%C4%B0
7931;SELPAK DELUXE KAĞIT HAVLU KATKILI 3 LÜ;empty;-;8690530017955;8.05;9.50;11.95;0;0;2024;0;18.00;4;SELPAK%20DELUXE%20KA%C4%9EIT%20HAVLU%20KATKILI%203%20L%C3%9C
7932;SELPAK DESENLİ PEÇETE;empty;-;8690530002531;1.50;1.77;2.50;0;0;2024;0;18.00;5;SELPAK%20DESENL%C4%B0%20PE%C3%87ETE
7933;SELPAK HAVLU 2 Lİ;empty;-;8690530015029;5.75;5.75;6.99;0;0;2024;2;18.00;5;SELPAK%20HAVLU%202%20L%C4%B0
7934;SELPAK KAĞIT HAVLU 12 Lİ;empty;-;8690530125001;28.50;28.50;32.95;0;0;2024;14;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%2012%20L%C4%B0
7935;SELPAK KAĞIT HAVLU 3 LÜ;empty;-;8690530005181;7.10;8.38;9.99;0;0;2024;0;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%203%20L%C3%9C
7936;SELPAK KAĞIT HAVLU 3 LÜ;empty;-;8690530274297;8.12;9.58;11.95;0;0;2024;3;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%203%20L%C3%9C
7937;SELPAK KAĞIT HAVLU 3 LÜ;empty;-;8690530018242;7.36;8.69;9.99;0;0;2024;5;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%203%20L%C3%9C
7938;SELPAK KAĞIT HAVLU 4 LÜ;empty;-;8690530015005;9.74;11.50;13.99;0;0;2024;0;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%204%20L%C3%9C
7939;SELPAK KAĞIT HAVLU 6 LI;empty;-;8690530255036;12.00;14.16;16.95;0;0;2024;0;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%206%20LI
7940;SELPAK KAĞIT HAVLU 6 LI;empty;-;8690530015043;12.08;14.25;16.95;0;0;2024;0;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%206%20LI
7941;SELPAK KAĞIT HAVLU 8 Lİ ;empty;-;8690530085039;11.00;12.98;13.99;0;0;2024;0;18.00;5;SELPAK%20KA%C4%9EIT%20HAVLU%208%20L%C4%B0%20
7942;SELPAK KUTU MENDİL;empty;-;8690530002296;3.10;3.66;5.50;0;0;2024;0;18.00;5;SELPAK%20KUTU%20MEND%C4%B0L
7943;SELPAK KUTU MENDİL;empty;-;8690530829374;5.00;5.90;6.50;0;0;2024;0;18.00;5;SELPAK%20KUTU%20MEND%C4%B0L
7944;SELPAK MENDİL CEP10 LU;empty;-;8690530151338;4.24;5.00;8.99;0;0;2024;39;18.00;5;SELPAK%20MEND%C4%B0L%20CEP10%20LU
7945;SELPAK MENDİL SADE;empty;-;8690530001336;0.38;0.45;1.00;0;0;2024;294;18.00;5;SELPAK%20MEND%C4%B0L%20SADE
7946;SELPAK PEÇETE;empty;-;8690530002401;0.70;0.83;1.00;0;0;2024;11;18.00;5;SELPAK%20PE%C3%87ETE
7947;SELPAK PROFESYONEL HAVLU 12 Lİ;empty;-;8690530232310;19.49;23.00;31.95;0;0;2024;1;18.00;5;SELPAK%20PROFESYONEL%20HAVLU%2012%20L%C4%B0
7948;SELPAK RULO HAVLU 2 Lİ;empty;-;8690530035034;2.00;2.36;2.99;0;0;2024;0;18.00;5;SELPAK%20RULO%20HAVLU%202%20L%C4%B0
7949;SELPAK RULO HAVLU 6 LI;empty;-;8690530283251;11.84;13.97;16.95;0;0;2024;0;18.00;5;SELPAK%20RULO%20HAVLU%206%20LI
7950;SELPAK TUVALET KAĞIDI 12 Lİ;empty;-;8690530603967;16.00;18.88;31.95;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%2012%20L%C4%B0
7951;SELPAK TUVALET KAĞIDI 16 LI;empty;-;8690530134546;11.00;12.98;16.95;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%2016%20LI
7952;SELPAK TUVALET KAĞIDI 18 Lİ;empty;-;8690530184466;9.00;10.62;11.99;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%2018%20L%C4%B0
7953;SELPAK TUVALET KAĞIDI 24 LÜ;empty;-;8690530204478;27.00;31.86;34.00;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%2024%20L%C3%9C
7954;SELPAK TUVALET KAĞIDI 24 LÜ;empty;-;8690530204461;27.00;31.86;34.00;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%2024%20L%C3%9C
7955;SELPAK TUVALET KAĞIDI 24 LÜ;empty;-;8690530034358;27.00;31.86;34.00;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%2024%20L%C3%9C
7956;SELPAK TUVALET KAĞIDI 32 Lİ;empty;-;8690530284463;38.98;46.00;49.95;0;0;2024;5;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%2032%20L%C4%B0
7957;SELPAK TUVALET KAĞIDI 4 LÜ;empty;-;8690530004412;9.74;11.50;13.99;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%204%20L%C3%9C
7958;SELPAK TUVALET KAĞIDI 4 LÜ;empty;-;8690530204492;9.74;11.50;13.99;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%204%20L%C3%9C
7959;SELPAK TUVALET KAĞIDI 8 Lİ;empty;-;8690530084469;6.00;7.08;7.50;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%208%20L%C4%B0
7960;SELPAK TUVALET KAĞIDI PUDRALI 12 Lİ;empty;-;8690530603950;13.00;15.34;31.95;0;0;2024;0;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%20PUDRALI%2012%20L%C4%B0
7961;SELPAK TUVALET KAĞIDI PUDRALI 32 Lİ;empty;-;8690530324824;32.49;38.33;49.95;0;0;2024;11;18.00;5;SELPAK%20TUVALET%20KA%C4%9EIDI%20PUDRALI%2032%20L%C4%B0
7962;SEMİZ OTU DEMET;empty;-;49;2.50;2.53;3.95;0;0;2025;-15;1.00;14;SEM%C4%B0Z%20OTU%20DEMET
7963;SENSATIONAL PARFÜM;empty;-;8690131000011;41.66;44.99;50.00;0;0;2026;0;8.00;4;SENSATIONAL%20PARF%C3%9CM
7964;SENSİTİVE DİŞ MACUNU FRESH WHİTE;empty;-;8697417443524;5.09;5.50;14.95;0;0;2027;1;8.00;2;SENS%C4%B0T%C4%B0VE%20D%C4%B0%C5%9E%20MACUNU%20FRESH%20WH%C4%B0TE
7965;SENSO HAVLU 12Lİ;empty;-;8692382204576;12.29;14.50;18.95;0;0;2028;2;18.00;4;SENSO%20HAVLU%2012L%C4%B0
7966;SENSODYN HASSAS DİŞLER TAM KORUMA 75 ML;empty;-;8699522004430;20.00;21.60;29.95;0;0;2029;-4;8.00;4;SENSODYN%20HASSAS%20D%C4%B0%C5%9ELER%20TAM%20KORUMA%2075%20ML
7967;SENSODYNE 100 GR;empty;-;8991991161332;10.65;11.50;14.99;0;0;2031;0;8.00;2;SENSODYNE%20100%20GR
7968;SENSODYNE COOL GEL DİŞ MACUNU 100 ML;empty;-;4800318407739;10.65;11.50;14.99;0;0;2031;0;8.00;2;SENSODYNE%20COOL%20GEL%20D%C4%B0%C5%9E%20MACUNU%20100%20ML
7969;SENSODYNE DİŞ ETİ MACUNU ;empty;-;8681291001185;16.10;19.00;25.95;0;0;2031;11;18.00;4;SENSODYNE%20D%C4%B0%C5%9E%20ET%C4%B0%20MACUNU%20
7970;SENSODYNE DİŞ FIRCA HEDİYELİ;empty;-;8699522006045;12.00;12.96;19.99;0;0;2031;-2;8.00;2;SENSODYNE%20D%C4%B0%C5%9E%20FIRCA%20HED%C4%B0YEL%C4%B0
7971;SENSODYNE DİŞ MACUNU 100ML;empty;-;8699543630090;11.57;12.50;15.95;0;0;2031;-9;8.00;2;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%20100ML
7972;SENSODYNE DİŞ MACUNU 100ML;empty;-;8699543630168;11.57;12.50;15.95;0;0;2031;-12;8.00;2;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%20100ML
7973;SENSODYNE DİŞ MACUNU 100ML;empty;-;8699543630106;11.57;12.50;15.95;0;0;2031;-12;8.00;2;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%20100ML
7974;SENSODYNE DİŞ MACUNU 20 ML;empty;-;8699522003259;5.00;5.40;6.99;0;0;2031;-71;8.00;2;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%2020%20ML
7975;SENSODYNE DİŞ MACUNU ÇANTALI ;empty;-;8681291000461;21.19;25.00;33.00;0;0;2031;32;18.00;4;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%20%C3%87ANTALI%20
7976;SENSODYNE DİŞ MACUNU FERAH NEFES 50 ML;empty;-;8699543630151;8.05;9.50;12.95;0;0;2031;0;18.00;4;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%20FERAH%20NEFES%2050%20ML
7977;SENSODYNE DİŞ MACUNU FLORÜRLÜ  50 ML;empty;-;8699543630083;8.80;9.50;12.95;0;0;2031;0;8.00;2;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%20FLOR%C3%9CRL%C3%9C%20%2050%20ML
7978;SENSODYNE DİŞ MACUNU İKİLİ 2X 75 ML;empty;-;8699522005765;20.00;21.60;24.50;0;0;2031;-1;8.00;2;SENSODYNE%20D%C4%B0%C5%9E%20MACUNU%20%C4%B0K%C4%B0L%C4%B0%202X%2075%20ML
7979;SENSODYNE GENTLE DİŞ MACUNU 100 ML;empty;-;8992695724069;10.65;11.50;14.99;0;0;2031;0;8.00;2;SENSODYNE%20GENTLE%20D%C4%B0%C5%9E%20MACUNU%20100%20ML
7980;SENSODYNE HASSASİYET DİŞ ETİ 75 ML;empty;-;8681291000287;12.71;15.00;22.50;0;0;2031;-9;18.00;4;SENSODYNE%20HASSAS%C4%B0YET%20D%C4%B0%C5%9E%20ET%C4%B0%2075%20ML
7981;SENSODYNE HASSASİYET DİŞ ETİ 75 ML + 75 ML;empty;-;8681291001345;25.42;30.00;45.00;0;0;2031;3;18.00;4;SENSODYNE%20HASSAS%C4%B0YET%20D%C4%B0%C5%9E%20ET%C4%B0%2075%20ML%20%2B%2075%20ML
7982;SENSODYNE KÖPÜREN JEL;empty;-;8699522000029;14.00;15.12;17.50;0;0;2031;0;8.00;2;SENSODYNE%20K%C3%96P%C3%9CREN%20JEL
7983;SENSODYNE KÖPÜREN JEL;empty;-;8699522000036;14.00;15.12;17.50;0;0;2031;0;8.00;2;SENSODYNE%20K%C3%96P%C3%9CREN%20JEL
7984;SENSODYNE MULTİ DİŞ MACUNU 100 ML;empty;-;8992695744067;10.19;11.00;14.99;0;0;2031;13;8.00;2;SENSODYNE%20MULT%C4%B0%20D%C4%B0%C5%9E%20MACUNU%20100%20ML
7985;SENSODYNE ORİGİNAL FLAVOUR 100 GR;empty;-;9310042627501;10.19;11.00;14.99;0;0;2031;-7;8.00;2;SENSODYNE%20OR%C4%B0G%C4%B0NAL%20FLAVOUR%20100%20GR
7986;SENSODYNE TRUE WHITE DİŞ FIRÇASI ORTA;empty;-;8699522003914;12.00;12.96;19.95;0;0;2031;-5;8.00;4;SENSODYNE%20TRUE%20WHITE%20D%C4%B0%C5%9E%20FIR%C3%87ASI%20ORTA
7987;SERA ALÜMİNYUM+STREÇ FİLM;empty;-;8699413465203;11.21;7.94;10.99;0;0;2032;2;18.00;5;SERA%20AL%C3%9CM%C4%B0NYUM%2BSTRE%C3%87%20F%C4%B0LM
7988;SERA BUZDOLABI POŞETİ 4 AL 3 ÖDE ORTA BOY;empty;-;8699413461915;7.28;8.59;11.00;0;0;2032;2;18.00;5;SERA%20BUZDOLABI%20PO%C5%9EET%C4%B0%204%20AL%203%20%C3%96DE%20ORTA%20BOY
7989;SERA BUZDOLABI POŞETİ BÜYÜK BOY;empty;-;8699413460628;1.82;2.15;2.95;0;0;2032;-49;18.00;5;SERA%20BUZDOLABI%20PO%C5%9EET%C4%B0%20B%C3%9CY%C3%9CK%20BOY
7990;SERA BUZDOLABI POŞETİ ORTA BOY;empty;-;8699413469201;1.82;2.15;2.95;0;0;2032;25;18.00;5;SERA%20BUZDOLABI%20PO%C5%9EET%C4%B0%20ORTA%20BOY
7991;SERA STREÇ FİLM+BUZDOLAP POŞETİ;empty;-;8690718012000;9.00;6.37;8.95;0;0;2032;41;18.00;5;SERA%20STRE%C3%87%20F%C4%B0LM%2BBUZDOLAP%20PO%C5%9EET%C4%B0
7992;SERBEST GEZEN 10 LU;empty;-;8682442236166;0.00;0.00;15.00;0;0;2033;-43;8.00;4;SERBEST%20GEZEN%2010%20LU
7993;SERVİS PEÇETE 200 ADET;empty;-;8690530002920;1.75;2.07;2.50;0;0;2034;0;18.00;5;SERV%C4%B0S%20PE%C3%87ETE%20200%20ADET
7994;SERVİS PEÇETE BEYAZ 100 LÜ;empty;-;8690530002944;1.24;1.47;1.95;0;0;2034;38;18.00;5;SERV%C4%B0S%20PE%C3%87ETE%20BEYAZ%20100%20L%C3%9C
7995;SESU ILIK AĞDA 250 GR;empty;-;8690605670016;4.66;5.50;6.95;0;0;2035;2;18.00;2;SESU%20ILIK%20A%C4%9EDA%20250%20GR
7996;SEVEN YUMURTA BEYAZ 15 Lİ;empty;-;8680371460348;9.72;10.50;15.00;0;0;2036;208;8.00;8;SEVEN%20YUMURTA%20BEYAZ%2015%20L%C4%B0
7997;SEVEN YUMURTA KIRMIZI 15 Lİ;empty;-;8680371460164;12.85;13.87;18.00;0;0;2036;147;8.00;8;SEVEN%20YUMURTA%20KIRMIZI%2015%20L%C4%B0
7998;SEVİNÇ KUŞ KUMU 200 GR;empty;-;8697433350509;1.50;1.77;2.25;0;0;2037;0;18.00;18;SEV%C4%B0N%C3%87%20KU%C5%9E%20KUMU%20200%20GR
7999;SEYIDOGLU TAHIN PEKMEZ 740GR;empty;-;8698529302686;16.28;17.58;22.50;0;0;2038;10;8.00;8;SEYIDOGLU%20TAHIN%20PEKMEZ%20740GR
8000;SEYİDOGLU CEVİZLİ HELVASI 175 GR.;empty;-;8698529302570;3.62;3.52;4.75;0;0;2041;5;8.00;4;SEY%C4%B0DOGLU%20CEV%C4%B0ZL%C4%B0%20HELVASI%20175%20GR.
8001;SEYİDOGLU PİŞMANİYE;empty;-;8698529303218;2.00;2.16;2.99;0;0;2041;0;8.00;1;SEY%C4%B0DOGLU%20P%C4%B0%C5%9EMAN%C4%B0YE
8002;SEYİDOGLU TAHİN BİDON 550 GR;empty;-;8698529303300;13.73;14.83;19.50;0;0;2041;5;8.00;8;SEY%C4%B0DOGLU%20TAH%C4%B0N%20B%C4%B0DON%20550%20GR
8003;SEYİDOĞLU  ÜZÜM  PEKMEZİ  700  GR;empty;-;8698529303270;11.11;12.00;15.95;0;0;2045;7;8.00;8;SEY%C4%B0DO%C4%9ELU%20%20%C3%9CZ%C3%9CM%20%20PEKMEZ%C4%B0%20%20700%20%20GR
8004;SEYİDOĞLU AYVA REÇELİ 380 ML;empty;-;8698529301047;6.05;6.53;7.95;0;0;2045;10;8.00;4;SEY%C4%B0DO%C4%9ELU%20AYVA%20RE%C3%87EL%C4%B0%20380%20ML
8005;SEYİDOĞLU BANDIR YE 56G KAKAOLU FINDIK KREMASI;empty;-;8698529310728;2.44;2.64;3.95;0;0;2045;3;8.00;4;SEY%C4%B0DO%C4%9ELU%20BANDIR%20YE%2056G%20KAKAOLU%20FINDIK%20KREMASI
8006;SEYİDOĞLU CEVİZLİ HELVA 350 GR;empty;-;8698529309746;6.40;6.91;8.95;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20CEV%C4%B0ZL%C4%B0%20HELVA%20350%20GR
8007;SEYİDOĞLU ÇİLEK REÇELİ 700GR;empty;-;8698529300439;10.45;11.29;14.50;0;0;2045;10;8.00;4;SEY%C4%B0DO%C4%9ELU%20%C3%87%C4%B0LEK%20RE%C3%87EL%C4%B0%20700GR
8008;SEYİDOĞLU ÇOKOMİS KAKAOLU 350GR;empty;-;8698529305793;4.75;5.13;6.50;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20%C3%87OKOM%C4%B0S%20KAKAOLU%20350GR
8009;SEYİDOĞLU DİYABETİK VİŞNE RECELİ 240 GR;empty;-;8698529301474;5.95;6.43;8.25;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20D%C4%B0YABET%C4%B0K%20V%C4%B0%C5%9ENE%20RECEL%C4%B0%20240%20GR
8010;SEYİDOĞLU DONDURMA KÜLAHI 10 ADET;empty;-;8698529303416;2.21;2.21;2.99;0;0;2045;32;8.00;1;SEY%C4%B0DO%C4%9ELU%20DONDURMA%20K%C3%9CLAHI%2010%20ADET
8011;SEYİDOĞLU DUT ÖZÜ 640 GR;empty;-;8698529310780;16.68;18.01;21.95;0;0;2045;5;8.00;8;SEY%C4%B0DO%C4%9ELU%20DUT%20%C3%96Z%C3%9C%20640%20GR
8012;SEYİDOĞLU FIRINDA HELVA 200GR;empty;-;8698529311756;5.50;5.94;7.50;0;0;2045;8;8.00;4;SEY%C4%B0DO%C4%9ELU%20FIRINDA%20HELVA%20200GR
8013;SEYİDOĞLU GÜL REÇELİ 380 GR;empty;-;8698529300996;6.05;6.53;7.95;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20G%C3%9CL%20RE%C3%87EL%C4%B0%20380%20GR
8014;SEYİDOĞLU HELVA FISTIKLI 170 GR;empty;-;8698529301405;6.20;6.70;8.25;0;0;2045;18;8.00;8;SEY%C4%B0DO%C4%9ELU%20HELVA%20FISTIKLI%20170%20GR
8015;SEYİDOĞLU HELVA KAKAOLU 500 GR;empty;-;8698529300019;10.19;9.90;14.50;0;0;2045;4;8.00;9;SEY%C4%B0DO%C4%9ELU%20HELVA%20KAKAOLU%20500%20GR
8016;SEYİDOĞLU HELVA MEYVELİ 350 GR;empty;-;8698529309753;6.50;7.02;8.99;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20HELVA%20MEYVEL%C4%B0%20350%20GR
8017;SEYİDOĞLU HELVA SADE 500 GR;empty;-;8698529300002;10.19;11.01;14.50;0;0;2045;0;8.00;9;SEY%C4%B0DO%C4%9ELU%20HELVA%20SADE%20500%20GR
8018;SEYİDOĞLU HELVASI CEVİZLİ 500 GR;empty;-;8698529300187;9.35;9.09;11.50;0;0;2045;5;8.00;4;SEY%C4%B0DO%C4%9ELU%20HELVASI%20CEV%C4%B0ZL%C4%B0%20500%20GR
8019;SEYİDOĞLU KAKAOLU TAHİN HELVASI 175 GR;empty;-;8698529301399;3.83;4.14;5.75;0;0;2045;7;8.00;8;SEY%C4%B0DO%C4%9ELU%20KAKAOLU%20TAH%C4%B0N%20HELVASI%20175%20GR
8020;SEYİDOĞLU KEÇİ BOYNUZU PEKMEZİ;empty;-;8698529301467;3.70;4.00;4.99;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20KE%C3%87%C4%B0%20BOYNUZU%20PEKMEZ%C4%B0
8021;SEYİDOĞLU KEÇİBOYNUZU ÖZÜ 640 GR ;empty;-;8698529310773;18.01;18.01;21.95;0;0;2045;15;8.00;8;SEY%C4%B0DO%C4%9ELU%20KE%C3%87%C4%B0BOYNUZU%20%C3%96Z%C3%9C%20640%20GR%20
8022;SEYİDOĞLU KEÇİBOYNUZU PEKMEZİ 400GR;empty;-;8698529311343;6.35;6.86;8.75;0;0;2045;0;8.00;4;SEY%C4%B0DO%C4%9ELU%20KE%C3%87%C4%B0BOYNUZU%20PEKMEZ%C4%B0%20400GR
8023;SEYİDOĞLU KURU İNCİR REÇELİ 380 GR;empty;-;8698529303454;2.75;2.97;7.95;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20KURU%20%C4%B0NC%C4%B0R%20RE%C3%87EL%C4%B0%20380%20GR
8024;SEYİDOĞLU RAFADAN TAYFA TAHİN PEKMEZ 90GR;empty;-;8698529311794;2.75;2.97;3.75;0;0;2045;-1;8.00;4;SEY%C4%B0DO%C4%9ELU%20RAFADAN%20TAYFA%20TAH%C4%B0N%20PEKMEZ%2090GR
8025;SEYİDOĞLU REÇEL 200 GR;empty;-;8698529300347;1.50;1.62;2.00;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20RE%C3%87EL%20200%20GR
8026;SEYİDOĞLU REÇEL 380 GR;empty;-;8698529300965;5.32;5.75;7.95;0;0;2045;28;8.00;8;SEY%C4%B0DO%C4%9ELU%20RE%C3%87EL%20380%20GR
8027;SEYİDOĞLU REÇEL 385 GR;empty;-;8698529300972;5.32;5.75;7.95;0;0;2045;12;8.00;8;SEY%C4%B0DO%C4%9ELU%20RE%C3%87EL%20385%20GR
8028;SEYİDOĞLU SADE TAHİN HELVASI 175 GR;empty;-;8698529301382;3.83;4.14;5.75;0;0;2045;12;8.00;8;SEY%C4%B0DO%C4%9ELU%20SADE%20TAH%C4%B0N%20HELVASI%20175%20GR
8029;SEYİDOĞLU TAHİN 300 GR;empty;-;8698529301436;7.25;7.83;8.99;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20TAH%C4%B0N%20300%20GR
8030;SEYİDOĞLU TAHİN PEKMEZİ 140 GR;empty;-;8698529309319;2.25;2.43;2.99;0;0;2045;0;8.00;8;SEY%C4%B0DO%C4%9ELU%20TAH%C4%B0N%20PEKMEZ%C4%B0%20140%20GR
8031;SEYİDOĞLU ÜZÜM ÖZÜ 640 GR;empty;-;8698529310766;15.66;15.66;21.95;0;0;2045;3;8.00;8;SEY%C4%B0DO%C4%9ELU%20%C3%9CZ%C3%9CM%20%C3%96Z%C3%9C%20640%20GR
8032;SEYİDOĞLU ÜZÜM PEKMEZ  400GR;empty;-;8698529311312;7.25;7.83;9.95;0;0;2045;7;8.00;4;SEY%C4%B0DO%C4%9ELU%20%C3%9CZ%C3%9CM%20PEKMEZ%20%20400GR
8033;SEYİTOGLU TAHİN 300GR;empty;-;8698529311305;8.40;9.07;11.95;0;0;2046;7;8.00;4;SEY%C4%B0TOGLU%20TAH%C4%B0N%20300GR
8034;SEYİTOĞLU DİYABETİK ÇİLEK RECELİ 240 GR;empty;-;8698529301481;5.95;6.43;8.25;0;0;2047;0;8.00;8;SEY%C4%B0TO%C4%9ELU%20D%C4%B0YABET%C4%B0K%20%C3%87%C4%B0LEK%20RECEL%C4%B0%20240%20GR
8035;SEYLAN ÇAY;empty;-;1084;50.93;55.00;85.00;0;0;2048;-5;8.00;19;SEYLAN%20%C3%87AY
8036;SEYSU REÇEL 500 GR;empty;-;8698529302327;3.25;3.51;4.50;0;0;2049;0;8.00;8;SEYSU%20RE%C3%87EL%20500%20GR
8037;SEYYİDLER 350GR CEVİZLİ SUCUK;empty;-;8697669845084;7.18;7.75;10.00;0;0;2050;2;8.00;4;SEYY%C4%B0DLER%20350GR%20CEV%C4%B0ZL%C4%B0%20SUCUK
8038;SF KONS.MISIR 3 KG;empty;-;8690612303150;19.00;20.52;27.50;0;0;2051;-2;8.00;4;SF%20KONS.MISIR%203%20KG
8039;SHEMSOO ÇİK. SÜPRİZ YUMR.;empty;-;8680244922041;2.31;2.50;4.00;0;0;2052;1;8.00;4;SHEMSOO%20%C3%87%C4%B0K.%20S%C3%9CPR%C4%B0Z%20YUMR.
8040;SHOOTERS MAN 50ML;empty;-;8690131113339;27.79;30.01;32.95;0;0;2053;1;8.00;4;SHOOTERS%20MAN%2050ML
8041;SIGNORA FOR WOMEN 50ML;empty;-;8690131116200;25.42;30.00;32.95;0;0;2054;1;18.00;4;SIGNORA%20FOR%20WOMEN%2050ML
8042;SIGNORA FOR WOMEN 50ML;empty;-;8690131115838;25.42;30.00;32.95;0;0;2054;1;18.00;4;SIGNORA%20FOR%20WOMEN%2050ML
8043;SIR AHŞAP TEMİZLEYİCİ 1000 ML;empty;-;8693023012215;6.53;7.01;8.95;0;0;2056;23;18.00;5;SIR%20AH%C5%9EAP%20TEM%C4%B0ZLEY%C4%B0C%C4%B0%201000%20ML
